;retornos;var;es;market
2023-05-013;-7.71E-05;0.025600962;0.026234824;D4
2023-05-023;0.007386665;0.025638281;0.026277618;D4
2023-05-033;0.012877903;0.02441328;0.025021924;D4
2023-05-043;0.003624023;0.03215889;0.032962479;D4
2023-05-053;-0.001832601;0.028624585;0.029337324;D4
2023-05-083;0.003970914;0.025919147;0.026562654;D4
2023-05-093;0.00703585;0.027602986;0.028287614;D4
2023-05-103;-0.001805941;0.026339881;0.026993622;D4
2023-05-113;0.011279294;0.023365074;0.023945576;D4
2023-05-123;-0.008801652;0.024257625;0.024859508;D4
2023-05-153;-0.00263925;0.02326434;0.023842434;D4
2023-05-163;0.006970324;0.02190986;0.022454832;D4
2023-05-173;-0.007592094;0.021597075;0.022134228;D4
2023-05-183;-0.009437554;0.021628387;0.022166067;D4
2023-05-193;-0.002808553;0.020348201;0.02085548;D4
2023-05-223;-0.000705883;0.0203582;0.02086564;D4
2023-05-233;-0.004639823;0.020001244;0.020500262;D4
2023-05-243;0.01735687;0.019598022;0.020088004;D4
2023-05-253;-0.005789326;0.02379763;0.024387415;D4
2023-05-263;-0.013794784;0.022020184;0.022567064;D4
2023-05-303;-0.001132694;0.021191282;0.021719008;D4
2023-05-313;0.0033144;0.021926824;0.02247165;D4
2023-06-013;-0.004588598;0.021435546;0.021968536;D4
2023-06-023;-0.010452526;0.01993081;0.020428235;D4
2023-06-053;0.001785326;0.020619624;0.02113318;D4
2023-06-063;-0.002417957;0.019935945;0.020433412;D4
2023-06-073;-0.014412583;0.019414554;0.019900042;D4
2023-06-083;0.003050115;0.019180422;0.019660372;D4
2023-06-093;-0.004459181;0.020990489;0.021512818;D4
2023-06-123;-0.004372521;0.021468408;0.022002027;D4
2023-06-133;-0.004316513;0.021289057;0.021818397;D4
2023-06-143;0.001071802;0.019782558;0.020276413;D4
2023-06-153;-0.007328698;0.021090616;0.021615234;D4
2023-06-163;0.013694506;0.019594191;0.020083634;D4
2023-06-203;0.002795565;0.024539139;0.025146673;D4
2023-06-213;0.005931042;0.023772122;0.024360985;D4
2023-06-223;0.004567403;0.025561515;0.026194131;D4
2023-06-233;0.006156937;0.024557801;0.025165787;D4
2023-06-263;-0.016918415;0.02378264;0.024371756;D4
2023-06-273;-0.009480693;0.02278115;0.023346082;D4
2023-06-283;-0.001718425;0.023056297;0.023627851;D4
2023-06-293;-0.013649103;0.021417728;0.021950089;D4
2023-06-303;0.005318892;0.021533798;0.022068916;D4
2023-07-053;-0.009292747;0.020730266;0.02124636;D4
2023-07-063;0.016537727;0.020608547;0.02112177;D4
2023-07-073;0.001486357;0.024528981;0.025136262;D4
2023-07-103;-0.006273511;0.022863502;0.023430413;D4
2023-07-113;-0.007204759;0.02174529;0.022285438;D4
2023-07-123;0.014999935;0.0226701;0.023232363;D4
2023-07-133;-0.001773564;0.027059866;0.02772966;D4
2023-07-143;0.005951696;0.023417386;0.023997656;D4
2023-07-173;-0.007895972;0.023706649;0.024293922;D4
2023-07-183;-0.002362412;0.023938452;0.02453135;D4
2023-07-193;0.003684561;0.02286413;0.023431057;D4
2023-07-203;-0.006680578;0.021220402;0.021748417;D4
2023-07-213;-0.007569572;0.022257241;0.022809827;D4
2023-07-243;-0.003073363;0.022528001;0.023086983;D4
2023-07-253;-0.004891253;0.023717097;0.0243047;D4
2023-07-263;-0.004262875;0.022817789;0.023383646;D4
2023-07-273;-0.002766886;0.021647181;0.022185021;D4
2023-07-283;-0.001184415;0.021954459;0.022499608;D4
2023-07-313;-0.001946128;0.023068885;0.023640751;D4
2023-08-013;0.008914522;0.023673267;0.024259736;D4
2023-08-023;-0.002449153;0.023029501;0.023602237;D4
2023-08-033;-0.003509302;0.021538606;0.022074667;D4
2023-08-043;0.011101614;0.022115997;0.022667304;D4
2023-08-073;-0.006892484;0.023707986;0.024296784;D4
2023-08-083;0.002180532;0.019611777;0.020102469;D4
2023-08-093;0.013351362;0.020247688;0.020753734;D4
2023-08-103;0.002782744;0.025364789;0.025996487;D4
2023-08-113;0.003738281;0.022463382;0.023023775;D4
2023-08-143;0.010319822;0.021143624;0.021673171;D4
2023-08-153;-0.002052904;0.023253157;0.023832825;D4
2023-08-163;0.007260038;0.021583499;0.022122834;D4
2023-08-173;0.003948889;0.020110998;0.020617516;D4
2023-08-183;-0.008854697;0.021047143;0.021573299;D4
2023-08-213;-0.007619786;0.01935538;0.01984314;D4
2023-08-223;0.005421857;0.01924636;0.019730968;D4
2023-08-233;-0.011864064;0.019231686;0.019714612;D4
2023-08-243;-0.000521205;0.019222054;0.019703962;D4
2023-08-253;-0.006886648;0.018337397;0.018798478;D4
2023-08-283;-0.005903667;0.020756709;0.021275248;D4
2023-08-293;-0.001433977;0.02102877;0.021555267;D4
2023-08-303;-0.004431341;0.020784834;0.021305326;D4
2023-08-313;0.005605143;0.01938954;0.019879561;D4
2023-09-013;-0.000537335;0.020964923;0.021489506;D4
2023-09-053;0.00349868;0.019188307;0.019671602;D4
2023-09-063;-0.005279827;0.01961707;0.020109144;D4
2023-09-073;0.006550519;0.019017811;0.019495065;D4
2023-09-083;0.000873835;0.01836313;0.018826537;D4
2023-09-113;0.003404854;0.018174756;0.018632533;D4
2023-09-123;0.011962167;0.018566925;0.019033242;D4
2023-09-133;-0.003349522;0.017867933;0.018318345;D4
2023-09-143;0.000745755;0.016905275;0.017337799;D4
2023-09-153;0.007645841;0.017745632;0.018194816;D4
2023-09-183;0.005769527;0.017287601;0.017727185;D4
2023-09-193;-0.007406686;0.017131153;0.017565511;D4
2023-09-203;-0.008493809;0.019565063;0.020054873;D4
2023-09-213;0.010591295;0.017392367;0.017831554;D4
2023-09-223;0.001872751;0.018644825;0.019112566;D4
2023-09-253;-0.00016975;0.022652847;0.023217436;D4
2023-09-263;0.013721869;0.020693438;0.021210484;D4
2023-09-273;0.005414615;0.025725846;0.02636441;D4
2023-09-283;0.004510966;0.02598196;0.026626514;D4
2023-09-293;0.010027621;0.024347223;0.024950922;D4
2023-10-023;-0.007648309;0.025810091;0.026449403;D4
2023-10-033;0.003165425;0.023998403;0.024594009;D4
2023-10-043;-6.82E-05;0.023120434;0.023695233;D4
2023-10-053;-0.001239322;0.024559778;0.025168832;D4
2023-10-063;-0.005242224;0.025752237;0.026394881;D4
2023-10-093;0.000544615;0.023750749;0.024342429;D4
2023-10-103;0.003647854;0.022757262;0.023323567;D4
2023-10-113;-0.003918742;0.02350446;0.024087993;D4
2023-10-123;0.010296838;0.021999664;0.022546549;D4
2023-10-133;0.012471194;0.021280817;0.021810848;D4
2023-10-163;0.004518264;0.026325429;0.026978843;D4
2023-10-173;-0.017983803;0.025863154;0.026504294;D4
2023-10-183;0.00021427;0.023114434;0.023688288;D4
2023-10-193;0.001127583;0.026801634;0.02746597;D4
2023-10-203;0.008776156;0.023055088;0.023628766;D4
2023-10-233;0.002269001;0.023060497;0.023633208;D4
2023-10-243;-0.004003854;0.024339608;0.0249429;D4
2023-10-253;0.000511702;0.023259732;0.023838103;D4
2023-10-263;-0.014496361;0.023044976;0.023618648;D4
2023-10-273;0.006690269;0.023988373;0.024583906;D4
2023-10-303;-0.001404315;0.021487724;0.02202283;D4
2023-10-313;-0.005202033;0.026817812;0.027482255;D4
2023-11-013;-0.007091457;0.020799254;0.021317358;D4
2023-11-023;-0.009759706;0.023330064;0.023908584;D4
2023-11-033;-0.0024986;0.021060239;0.021584596;D4
2023-11-063;-0.009627894;0.022569525;0.023129656;D4
2023-11-073;-0.000136749;0.019129518;0.019608294;D4
2023-11-083;0.005801585;0.022027269;0.022574238;D4
2023-11-093;-0.006812177;0.018886756;0.019359792;D4
2023-11-103;-0.009299931;0.020561512;0.021073661;D4
2023-11-133;0.001409131;0.018451089;0.018914009;D4
2023-11-143;-0.006309559;0.020244503;0.020749176;D4
2023-11-153;-0.015373027;0.017766485;0.018213637;D4
2023-11-163;-0.001378339;0.019672239;0.020163502;D4
2023-11-173;-0.004286328;0.019295782;0.019778944;D4
2023-11-203;-0.011108013;0.019549998;0.020039498;D4
2023-11-213;0.004734253;0.019834027;0.020329754;D4
2023-11-223;-0.003005184;0.019196613;0.019677191;D4
2023-11-273;0.00160445;0.019003153;0.01947907;D4
2023-11-283;0.000516933;0.019053086;0.01953019;D4
2023-11-293;-0.004468926;0.018589783;0.019057601;D4
2023-11-303;-0.008687125;0.018381031;0.018843192;D4
2023-12-013;-0.014538756;0.018399869;0.01886211;D4
2023-12-043;-0.008101748;0.018177698;0.018634602;D4
2023-12-053;-0.001097023;0.0178432;0.018295412;D4
2023-12-063;0.005682234;0.017890164;0.018341675;D4
2023-12-073;0.006913817;0.017794246;0.018242929;D4
2023-12-083;-0.011761381;0.019322596;0.019806617;D4
2023-12-113;-0.00410777;0.018053771;0.018508496;D4
2023-12-123;-0.00864966;0.020091574;0.020593229;D4
2023-12-133;0.00383997;0.017735141;0.018182359;D4
2023-12-143;0.00122828;0.019327715;0.019811417;D4
2023-12-153;-0.003625591;0.017857701;0.018307218;D4
2023-12-183;-0.005382322;0.018738614;0.01921049;D4
2023-12-193;0.000646697;0.019595415;0.020086388;D4
2023-12-203;0.007159097;0.018671113;0.01913998;D4
2023-12-213;-0.004116265;0.018212134;0.018670042;D4
2023-12-223;-0.004647186;0.01906132;0.019538659;D4
2023-12-263;-0.004236527;0.018180539;0.018637381;D4
2023-12-273;-0.00413581;0.018073847;0.01852816;D4
2023-12-283;0.002440972;0.018146731;0.018602916;D4
2023-12-293;-0.00158798;0.018078742;0.01853324;D4
2019-01-024;-0.014908392;30.7841862;Inf;D5
2019-01-034;0.029540472;0.665284677;0.730257126;D5
2019-01-044;-0.020053044;0.10011263;0.102897343;D5
2019-01-074;-0.005333992;0.04107821;0.042218757;D5
2019-01-084;0.003104794;0.06771222;0.069451197;D5
2019-01-094;-0.003704333;0.036688035;0.037621178;D5
2019-01-104;-0.003626122;0.031522454;0.032246894;D5
2019-01-114;0.003639847;0.037099378;0.038014563;D5
2019-01-144;0.00034492;0.034493989;0.035311097;D5
2019-01-154;-0.023545179;0.026498555;0.027128962;D5
2019-01-164;-0.000281188;0.032246093;0.033011055;D5
2019-01-174;-0.0080479;0.029712233;0.030419111;D5
2019-01-184;-0.00125544;0.027133416;0.027768931;D5
2019-01-224;0.009637451;0.027559319;0.028210723;D5
2019-01-234;-0.005257548;0.028756851;0.029435413;D5
2019-01-244;0.006372741;0.028415362;0.029087472;D5
2019-01-254;0.000930475;0.028719852;0.0293985;D5
2019-01-284;0.012389889;0.028560323;0.02923579;D5
2019-01-294;0.018231015;0.02752226;0.028171412;D5
2019-01-304;-0.015305202;0.031652648;0.032406519;D5
2019-01-314;-0.005429837;0.0340863;0.034903266;D5
2019-02-014;0.011027944;0.031265728;0.03200961;D5
2019-02-044;-0.026570353;0.031491387;0.032240992;D5
2019-02-054;-0.010032799;0.031315328;0.032060462;D5
2019-02-064;0.010142612;0.029862445;0.030570507;D5
2019-02-074;-0.002139981;0.028785634;0.02946656;D5
2019-02-084;-0.013229914;0.032427617;0.033201406;D5
2019-02-114;0.006103191;0.029583054;0.030284061;D5
2019-02-124;-0.007700138;0.030105596;0.030819837;D5
2019-02-134;0.00583201;0.028552199;0.02922736;D5
2019-02-144;-0.004220564;0.029580473;0.030278388;D5
2019-02-154;-0.001756531;0.026888724;0.027522571;D5
2019-02-194;-0.003104518;0.028475707;0.029141553;D5
2019-02-204;0.006744;0.026363375;0.026984407;D5
2019-02-214;-0.022140322;0.027092866;0.027728924;D5
2019-02-224;-0.007880197;0.025491663;0.026091294;D5
2019-02-254;0.000537634;0.02648517;0.027107943;D5
2019-02-264;-0.010782672;0.024876427;0.025460444;D5
2019-02-274;-0.004423249;0.025726011;0.026330816;D5
2019-02-284;-0.000624763;0.024517479;0.025093119;D5
2019-03-014;0.001329842;0.025220128;0.025812834;D5
2019-03-044;0.005375918;0.024074243;0.024639323;D5
2019-03-054;0.004647271;0.024919952;0.025504374;D5
2019-03-064;-0.000400964;0.023801957;0.024360556;D5
2019-03-074;0.009972799;0.024519715;0.025095156;D5
2019-03-084;-0.010420723;0.023595772;0.024149423;D5
2019-03-114;-0.016085893;0.027084734;0.027723124;D5
2019-03-124;-0.003928777;0.024964908;0.025551555;D5
2019-03-134;-0.004025769;0.026505329;0.02712953;D5
2019-03-144;-0.001439113;0.024657522;0.025236716;D5
2019-03-154;-0.005618295;0.026397793;0.027019387;D5
2019-03-184;-0.013096964;0.024084392;0.024649754;D5
2019-03-194;0.002800718;0.025748478;0.026354176;D5
2019-03-204;-0.00226115;0.023954538;0.024516775;D5
2019-03-214;-0.026842614;0.025479504;0.026073222;D5
2019-03-224;0.020720153;0.023563293;0.024116336;D5
2019-03-254;-0.009777709;0.029026248;0.029709962;D5
2019-03-264;0.003299719;0.029309629;0.030004155;D5
2019-03-274;0.009323212;0.029697794;0.030393251;D5
2019-03-284;0.004141315;0.028808203;0.029484025;D5
2019-03-294;0.001523798;0.031296147;0.032007402;D5
2019-04-014;-0.003916228;0.027562276;0.028201885;D5
2019-04-024;-0.00176416;0.028909026;0.029579158;D5
2019-04-034;-0.000540291;0.027020677;0.027654338;D5
2019-04-044;0.005139697;0.027615939;0.028257243;D5
2019-04-054;-0.004515164;0.02592381;0.026529388;D5
2019-04-084;0.000499462;0.026919343;0.027548869;D5
2019-04-094;-0.004201693;0.025170866;0.025761046;D5
2019-04-104;-0.004083755;0.025923171;0.026530365;D5
2019-04-114;0.001951805;0.024831253;0.025412842;D5
2019-04-124;-0.002192824;0.02537682;0.025972482;D5
2019-04-154;0.0005794;0.024242379;0.024810913;D5
2019-04-164;0.005858367;0.025004483;0.025591138;D5
2019-04-174;-0.003866658;0.024130756;0.024693355;D5
2019-04-184;-0.00809893;0.02478294;0.0253598;D5
2019-04-224;-0.008523668;0.023542815;0.024093899;D5
2019-04-234;-0.010539793;0.024455588;0.025026076;D5
2019-04-244;0.004903133;0.024039964;0.02460393;D5
2019-04-254;0.007445607;0.024352739;0.024914063;D5
2019-04-264;-7.51E-05;0.02359844;0.024152392;D5
2019-04-294;0.002887638;0.024214423;0.02477902;D5
2019-04-304;-0.00514602;0.023462148;0.024011443;D5
2019-05-014;0.020970467;0.02380757;0.02436341;D5
2019-05-024;0.013611665;0.027692135;0.028332665;D5
2019-05-034;-0.010648467;0.027934288;0.028566103;D5
2019-05-064;-0.013558344;0.02614476;0.026751555;D5
2019-05-074;0.006297754;0.026654634;0.027264676;D5
2019-05-084;0.001945225;0.02680182;0.027425622;D5
2019-05-094;-0.009723054;0.0251995;0.025784064;D5
2019-05-104;-0.01654017;0.025787153;0.026385106;D5
2019-05-134;0.006060647;0.025162777;0.025751429;D5
2019-05-144;-0.005158673;0.025094207;0.025678095;D5
2019-05-154;-0.015036212;0.025166655;0.025753768;D5
2019-05-164;-0.015031234;0.027329882;0.027972543;D5
2019-05-174;0.002101631;0.025148307;0.025734906;D5
2019-05-204;-0.00011351;0.025435175;0.026032769;D5
2019-05-214;0.006840806;0.025543569;0.026140587;D5
2019-05-224;-0.008728561;0.025292619;0.025887205;D5
2019-05-234;0.000395058;0.024267533;0.024835092;D5
2019-05-244;0.007740777;0.025167505;0.025759094;D5
2019-05-284;0.006170109;0.024690388;0.025268643;D5
2019-05-294;0.001353454;0.026897869;0.027529227;D5
2019-05-304;-0.003586642;0.025481766;0.026080412;D5
2019-05-314;0.005321053;0.025542433;0.026138465;D5
2019-06-034;0.031391503;0.025291904;0.025885794;D5
2019-06-044;-0.013780134;0.029259469;0.029950546;D5
2019-06-054;-0.008937179;0.030720046;0.031449729;D5
2019-06-064;-0.012901379;0.030489269;0.031207857;D5
2019-06-074;-0.018067144;0.030530106;0.031244679;D5
2019-06-104;-0.001166121;0.032903094;0.033686437;D5
2019-06-114;0.01327215;0.029668479;0.030367129;D5
2019-06-124;-0.000609672;0.029428229;0.030124529;D5
2019-06-134;-0.001664526;0.029295264;0.029986094;D5
2019-06-144;-0.003287537;0.028647605;0.029324876;D5
2019-06-174;-0.002109991;0.027030875;0.027666248;D5
2019-06-184;-0.008360178;0.027563202;0.028213604;D5
2019-06-194;-0.00387834;0.026615136;0.027238899;D5
2019-06-204;0.004703968;0.027036234;0.027672819;D5
2019-06-214;-0.000403089;0.025633854;0.026235472;D5
2019-06-244;-0.004298639;0.026348753;0.02696819;D5
2019-06-254;0.029794426;0.025153441;0.025744204;D5
2019-06-264;0.003652227;0.029599667;0.030300737;D5
2019-06-274;0.001192993;0.030849372;0.031582399;D5
2019-06-284;0.00409489;0.029776664;0.030482441;D5
2019-07-014;0.006613824;0.029700333;0.030404249;D5
2019-07-024;-0.002969153;0.029377256;0.03007302;D5
2019-07-054;-0.007248639;0.029111613;0.029800709;D5
2019-07-084;-0.004867665;0.028485102;0.029158474;D5
2019-07-094;-0.001982119;0.027891236;0.028549789;D5
2019-07-104;-0.005819745;0.027471596;0.02811972;D5
2019-07-114;-0.001445926;0.026987741;0.02762389;D5
2019-07-124;-0.000287789;0.02650424;0.027128491;D5
2019-07-154;0.003770452;0.026224554;0.026840871;D5
2019-07-164;0.012139324;0.025830157;0.026437905;D5
2019-07-174;0.01033418;0.025931546;0.026531999;D5
2019-07-184;-0.005852111;0.025233033;0.025826409;D5
2019-07-194;0.025863608;0.025175263;0.025763395;D5
2019-07-224;-0.004489241;0.028632483;0.029309787;D5
2019-07-234;0.003042816;0.027933326;0.028591552;D5
2019-07-244;-0.011475826;0.027088008;0.027726768;D5
2019-07-254;0.000104734;0.02669726;0.027325734;D5
2019-07-264;-0.006356847;0.027530254;0.028179906;D5
2019-07-294;0.003758524;0.025551779;0.026152495;D5
2019-07-304;-0.002852311;0.026227356;0.026844818;D5
2019-07-314;0.028128303;0.025548799;0.026149561;D5
2019-08-014;-0.00702643;0.029524928;0.030224479;D5
2019-08-024;0.00928569;0.027684007;0.028337384;D5
2019-08-054;0.007383542;0.028145605;0.028810567;D5
2019-08-064;-0.002679673;0.027430461;0.028074983;D5
2019-08-074;-0.008466908;0.028398722;0.029065696;D5
2019-08-084;-0.014993531;0.029964262;0.030670551;D5
2019-08-094;0.005356199;0.028193002;0.028857616;D5
2019-08-124;0.009822913;0.02757608;0.028225292;D5
2019-08-134;-0.016393817;0.028882684;0.02956409;D5
2019-08-144;0.016130567;0.029523095;0.030220637;D5
2019-08-154;0.002432791;0.027324542;0.027968382;D5
2019-08-164;-0.005642882;0.028210362;0.028874858;D5
2019-08-194;-0.003294416;0.027302722;0.027940712;D5
2019-08-204;0.006860445;0.027602077;0.028252875;D5
2019-08-214;0.000861577;0.026963146;0.027590159;D5
2019-08-224;0.007965733;0.026745642;0.027375854;D5
2019-08-234;0.027027289;0.025975512;0.026583624;D5
2019-08-264;-0.00429125;0.029907553;0.030616903;D5
2019-08-274;0.006826946;0.032554957;0.033330804;D5
2019-08-284;-0.003477121;0.034134362;0.034952856;D5
2019-08-294;-0.007305738;0.031238756;0.031977819;D5
2019-08-304;0.009071817;0.032758206;0.033533259;D5
2019-09-034;0.00230975;0.031800362;0.032545349;D5
2019-09-044;-0.002033027;0.030403689;0.031123458;D5
2019-09-054;-0.007525963;0.029569653;0.030259015;D5
2019-09-064;0.007844876;0.029801985;0.030503533;D5
2019-09-094;0.013627495;0.027885548;0.028539993;D5
2019-09-104;0.002809793;0.028007666;0.028666037;D5
2019-09-114;-0.003201209;0.027173303;0.027810347;D5
2019-09-124;0.001093576;0.026993946;0.027629306;D5
2019-09-134;0.004255761;0.026099469;0.026709535;D5
2019-09-164;-0.003971005;0.026310051;0.026929317;D5
2019-09-174;-0.002549997;0.02542177;0.026017998;D5
2019-09-184;-0.008450215;0.025572565;0.026172865;D5
2019-09-194;-0.00738865;0.024901566;0.025486145;D5
2019-09-204;0.01358568;0.025118534;0.025708503;D5
2019-09-234;0.000250773;0.024404147;0.024977034;D5
2019-09-244;0.017509492;0.028427407;0.029099208;D5
2019-09-254;-0.011478983;0.033350878;0.034139719;D5
2019-09-264;0.000969993;0.034593456;0.035421546;D5
2019-09-274;0.018670756;0.03186527;0.03262149;D5
2019-09-304;-0.005737149;0.040658187;0.041645303;D5
2019-10-014;0.019985005;0.035366779;0.036214845;D5
2019-10-024;0.013592014;0.040513714;0.041500147;D5
2019-10-034;-0.009488737;0.037182627;0.038070187;D5
2019-10-044;-0.008296935;0.038239226;0.039166092;D5
2019-10-074;0.003531193;0.033537322;0.034335756;D5
2019-10-084;0.012050268;0.036764153;0.037644745;D5
2019-10-094;-0.004646937;0.031604831;0.032350859;D5
2019-10-104;-0.003318425;0.033803363;0.034610472;D5
2019-10-114;0.004463063;0.03279988;0.033579799;D5
2019-10-144;0.000358529;0.033478181;0.03427401;D5
2019-10-154;-0.010477925;0.029179658;0.029865605;D5
2019-10-164;0.003130135;0.032017627;0.032779146;D5
2019-10-174;0.009364332;0.028861175;0.029533941;D5
2019-10-184;0.017969094;0.029657058;0.030350826;D5
2019-10-214;0.001014726;0.031627983;0.03237756;D5
2019-10-224;0.018194402;0.032581217;0.033355635;D5
2019-10-234;-0.003356023;0.033182056;0.033974231;D5
2019-10-244;-0.003366543;0.034242673;0.035062625;D5
2019-10-254;-0.007818754;0.032255987;0.03302494;D5
2019-10-284;0.002561561;0.030707152;0.031435925;D5
2019-10-294;0.008262343;0.030987716;0.031724325;D5
2019-10-304;-0.006561624;0.030443826;0.031166384;D5
2019-10-314;0.011313686;0.029371866;0.030067198;D5
2019-11-014;0.004829043;0.031926076;0.03268681;D5
2019-11-044;0.00345515;0.028812855;0.029494337;D5
2019-11-054;0.003974966;0.028966976;0.029652422;D5
2019-11-064;0.001875589;0.028353407;0.029023456;D5
2019-11-074;-0.000936195;0.028289961;0.028958458;D5
2019-11-084;-0.012546577;0.026474153;0.02709763;D5
2019-11-114;-0.004254252;0.027467498;0.028115523;D5
2019-11-124;-0.006341883;0.026065359;0.026678813;D5
2019-11-134;-0.004115506;0.026962183;0.027597702;D5
2019-11-144;-0.005521539;0.027923988;0.028583362;D5
2019-11-154;-0.005082873;0.026858845;0.027491814;D5
2019-11-184;-0.002062274;0.02565329;0.026256672;D5
2019-11-194;0.002655927;0.026794893;0.027426284;D5
2019-11-204;0.006135678;0.02629585;0.026914961;D5
2019-11-214;-0.000336628;0.02520443;0.025796878;D5
2019-11-224;0.003071564;0.025608442;0.026210729;D5
2019-11-254;-0.007569828;0.02542974;0.026027671;D5
2019-11-264;-0.003394867;0.024699534;0.025279736;D5
2019-11-274;0.000328342;0.024760017;0.025341683;D5
2019-12-024;0.015101231;0.02477819;0.025359294;D5
2019-12-034;-0.011861685;0.02427026;0.024840015;D5
2019-12-044;0.001200643;0.024241717;0.024810181;D5
2019-12-054;0.001599777;0.024288298;0.024856683;D5
2019-12-064;-0.00382782;0.02394709;0.024508948;D5
2019-12-094;-0.001556252;0.023989283;0.024548831;D5
2019-12-104;-0.000362881;0.023833022;0.02439239;D5
2019-12-114;0.000362127;0.023762319;0.024317922;D5
2019-12-124;-0.010399609;0.023576444;0.024129699;D5
2019-12-134;-0.009128357;0.023597316;0.024150231;D5
2019-12-164;-0.002832758;0.023475474;0.024026281;D5
2019-12-174;0.004864714;0.02317678;0.02372011;D5
2019-12-184;-0.00041793;0.023353875;0.023901775;D5
2019-12-194;-0.010978604;0.023898128;0.024458136;D5
2019-12-204;0.001842859;0.023076554;0.023617826;D5
2019-12-234;0.003521058;0.023509271;0.024060503;D5
2019-12-264;-0.006294038;0.023141195;0.023683986;D5
2019-12-274;0.003928352;0.023334605;0.023881863;D5
2019-12-304;0.00842939;0.023620274;0.024174504;D5
2019-12-314;-0.002798334;0.023260353;0.023805912;D5
2020-01-024;-0.012713551;0.042247266;0.042907392;D5
2020-01-034;-0.0028407;0.027849703;0.028498272;D5
2020-01-064;-0.011585684;0.027081423;0.027709869;D5
2020-01-074;0.011389023;0.026183654;0.026790221;D5
2020-01-084;-0.006670876;0.027784573;0.028430569;D5
2020-01-094;-0.000430334;0.025757129;0.02635336;D5
2020-01-104;0.009225995;0.026179624;0.02678606;D5
2020-01-134;-0.007318652;0.025742535;0.02633827;D5
2020-01-144;0.007647936;0.025905042;0.026504709;D5
2020-01-154;-0.002791832;0.024763831;0.025335927;D5
2020-01-164;-0.011011736;0.025614211;0.026206826;D5
2020-01-174;0.002723713;0.024652285;0.025221597;D5
2020-01-214;0.000275794;0.024960229;0.025537008;D5
2020-01-224;0.011137086;0.024384748;0.024947629;D5
2020-01-234;-0.002190694;0.024836347;0.025410087;D5
2020-01-244;0.01540325;0.024032465;0.024586865;D5
2020-01-274;-0.008464446;0.024560376;0.025127447;D5
2020-01-284;-0.008662316;0.024627129;0.025195803;D5
2020-01-294;-0.002025064;0.026699847;0.027318917;D5
2020-01-304;0.008717807;0.024690539;0.025260738;D5
2020-01-314;0.01218369;0.025378704;0.02596554;D5
2020-02-034;-0.022683481;0.025076514;0.02565644;D5
2020-02-044;-0.01636835;0.027948554;0.028598628;D5
2020-02-054;0.021081776;0.025970153;0.026571479;D5
2020-02-064;-0.014287741;0.032348128;0.033109399;D5
2020-02-074;-0.005292233;0.029111035;0.029789994;D5
2020-02-104;-0.027004184;0.030313046;0.031022272;D5
2020-02-114;0.032839381;0.02775184;0.028396873;D5
2020-02-124;0.004026362;0.035130473;0.035964291;D5
2020-02-134;-0.002187455;0.029799875;0.030496092;D5
2020-02-144;-0.010038631;0.03180588;0.032553138;D5
2020-02-184;-0.007614541;0.028762328;0.029432485;D5
2020-02-194;0.005037768;0.032395806;0.03315824;D5
2020-02-204;0.015169672;0.029382038;0.030067735;D5
2020-02-214;0.026442708;0.031006959;0.031733782;D5
2020-02-244;-0.018132726;0.032050938;0.032804491;D5
2020-02-254;0.036237503;0.03799332;0.038903602;D5
2020-02-264;0.00079807;0.036408766;0.037276712;D5
2020-02-274;0.029497734;0.043804029;0.044875222;D5
2020-02-284;-0.052428823;0.049926893;0.051175503;D5
2020-03-024;-0.041676336;0.051620487;0.05291961;D5
2020-03-034;0.06035808;0.04823974;0.049438569;D5
2020-03-044;-0.00675715;0.054662261;0.056053722;D5
2020-03-054;-0.001211433;0.056435344;0.057881583;D5
2020-03-064;0.006244772;0.054557774;0.055946017;D5
2020-03-094;-0.000218386;0.049564031;0.050801813;D5
2020-03-104;-0.009725974;0.048128311;0.049323851;D5
2020-03-114;0.025133473;0.045614676;0.046737356;D5
2020-03-124;0.039353592;0.052910502;0.0542485;D5
2020-03-134;-0.076923513;0.060310859;0.061879246;D5
2020-03-164;0.015257125;0.059375087;0.060913677;D5
2020-03-174;-0.038049993;0.058909045;0.060432865;D5
2020-03-184;-0.040785675;0.052347924;0.053668902;D5
2020-03-194;0.00493018;0.050824092;0.052099317;D5
2020-03-204;0.066150703;0.046110753;0.047247757;D5
2020-03-234;0.017266043;0.050882096;0.052159078;D5
2020-03-244;-0.03256612;0.059856875;0.061410797;D5
2020-03-254;0.011591283;0.05789118;0.059382965;D5
2020-03-264;-0.048128754;0.051374154;0.052666065;D5
2020-03-274;0.017413669;0.055629096;0.057050597;D5
2020-03-304;-0.048344602;0.059475301;0.061017408;D5
2020-03-314;0.012295295;0.055492109;0.056909831;D5
2020-04-014;0.009887649;0.05382411;0.055190442;D5
2020-04-024;-0.020914917;0.050501969;0.051767901;D5
2020-04-034;0.007743653;0.051463006;0.052757538;D5
2020-04-064;-0.028142662;0.046121376;0.047259623;D5
2020-04-074;0.040357723;0.042318807;0.043349039;D5
2020-04-084;0.009963725;0.048052048;0.049245977;D5
2020-04-094;0.006733792;0.046253994;0.047395674;D5
2020-04-134;-0.0077592;0.044181989;0.045264079;D5
2020-04-144;-0.025427261;0.041231273;0.042230409;D5
2020-04-154;-0.00544731;0.041054556;0.042048718;D5
2020-04-164;-0.012904306;0.038101354;0.039014616;D5
2020-04-174;0.006388187;0.036079025;0.036938182;D5
