dts,jumps_1,jumps_2,jumps_3,jumps_4,jumps_5
25/10/2004,0,8.69636056374278e-05,0,3.02516459380988e-05,-0
26/10/2004,0,0,0,0,1.84317417586955e-05
27/10/2004,0.000133424417038684,0.000121170135958647,-0,0,-0
28/10/2004,-0,0.000165237466147051,0,0,0
29/10/2004,0,0,9.60651728442928e-05,0,-0
01/11/2004,0.000203345275357561,0,8.34869439127501e-05,0,-0
02/11/2004,-0,0,0,0,0
03/11/2004,0,-0,-0,2.93010007423692e-05,0
04/11/2004,0.000139721159551793,0,0,0,0
05/11/2004,0,-0,0,0,0
08/11/2004,0,0,0,0,0
09/11/2004,0,0.000123069253926048,0,0,0
10/11/2004,0,0.00016130471185245,0,1.37419948293207e-05,0
11/11/2004,0,-0,0,-0,0
12/11/2004,0,0,0,0,0
15/11/2004,0,0.000191057245608644,0.000100559148011269,0,-0
16/11/2004,3.53896607910944e-05,0,0,-0,0
17/11/2004,0,0,0,0,0
18/11/2004,0.000107452133067949,0,-0,0,0
19/11/2004,0,0.000143317069988332,0,0,0
22/11/2004,0,8.88796261629066e-05,0,-0,0
23/11/2004,0,0,-0,-0,0
24/11/2004,-0,0,0,1.20766343848965e-05,-0
29/11/2004,0,0,0,3.2414731599066e-05,0
30/11/2004,0.00014854310407251,0,-0,-0,0
01/12/2004,-0,0,-0,0,0
02/12/2004,0,-0,0,-0,0
03/12/2004,-0,0,0,-0,0
06/12/2004,-0,-0,0,0,2.45055844603837e-05
07/12/2004,0,0,0,0,0
08/12/2004,0.000348878944225308,0,0,0,0
09/12/2004,9.65168802746923e-05,0,-0,0,1.801835648222e-05
10/12/2004,-0,0,6.9548895785643e-05,-0,0
13/12/2004,3.83026076097387e-05,0,0,1.95041004551659e-05,0
14/12/2004,0,0,0.000120518457413223,0,6.32033122559811e-05
15/12/2004,0,0,0,-0,0
16/12/2004,0,-0,0,0,0
17/12/2004,0,-0,0,0,1.86374611287695e-05
20/12/2004,-0,0,0,-0,0
21/12/2004,-0,0,0,1.65541446795115e-05,-0
22/12/2004,3.50977606636768e-05,0.000188556588452141,0,-0,2.51616167346892e-05
23/12/2004,3.65943387698244e-05,2.65879358369859e-05,0,9.33946171995338e-06,2.17474372580369e-05
27/12/2004,0,0,0,0,0
28/12/2004,0,0,0,0,0
29/12/2004,5.4843732409152e-05,0,-0,8.86399846781543e-06,1.83600557755685e-05
30/12/2004,0,-0,2.8114368312424e-05,1.56820176234118e-05,0
31/12/2004,0,0,1.61053517258959e-05,7.19236562383989e-06,1.76631686998546e-05
03/01/2005,0.000191070772966062,0,-0,0,0
04/01/2005,0,-0,-0,0,0
05/01/2005,0,0.000339188245639711,0,0,0
06/01/2005,0,0,0,0,-0
07/01/2005,0,-0,0,-0,-0
10/01/2005,0,9.75928715299146e-05,0,2.05093162735295e-05,-0
11/01/2005,0.000904167805680055,0,4.66280968940045e-05,1.93987714139644e-05,0
12/01/2005,0,0,0,-0,2.02015775085527e-05
13/01/2005,-0,-0,0,0,0
14/01/2005,0,0.000159025877058292,1.98534349430789e-05,-0,-0
18/01/2005,0,0,0,0,0
19/01/2005,0,-0,0,0,-0
20/01/2005,0,0.000148988995461741,0,2.43438763758485e-05,4.954111377217e-05
21/01/2005,5.04652560388576e-05,0,0,0,0
24/01/2005,0,0,8.08645091914426e-05,0,0
25/01/2005,0,0,0,0,0
26/01/2005,0,0,0,0,0
27/01/2005,0,0,-0,1.23350628498362e-05,-0
28/01/2005,0,0,0,-0,-0
31/01/2005,0,-0,0,-0,-0
01/02/2005,0,0,0,-0,1.73310179539946e-05
02/02/2005,-0,0,-0,0,0
03/02/2005,0.00043545674794778,0.000240977185843933,-0,0,0
04/02/2005,3.47223551639927e-05,-0,0,0,0
07/02/2005,-0,3.20212390945873e-05,0,6.61273559138251e-06,-0
08/02/2005,0,0,0,0,-0
09/02/2005,-0,8.80379980091013e-05,0.000134451813106727,-0,0
10/02/2005,0,0,0,1.36616167111103e-05,0
11/02/2005,-0,0,0,0,0
14/02/2005,4.41802794069518e-05,0,0,0,-0
15/02/2005,0,0,0,0,0
16/02/2005,0,0,0,0,-0
17/02/2005,0.000471979092278961,5.80552773571759e-05,0,2.00246321454603e-05,0
18/02/2005,0,0,3.37879460427342e-05,0,0
22/02/2005,0,6.9346963428915e-05,-0,1.24956676686446e-05,0
23/02/2005,-0,0,-0,0,8.74915655926239e-06
24/02/2005,0,0,0,0,-0
25/02/2005,0,0,1.77163936820393e-05,1.05607189736128e-05,0
28/02/2005,0,0,0,0,0
01/03/2005,0.000214077237605529,0,0,7.29376849554248e-06,2.15266943499571e-05
02/03/2005,-0,0,0,0,0
03/03/2005,0,0,0,-0,0
04/03/2005,0,9.8721444415121e-05,0,-0,1.52888985764024e-05
07/03/2005,-0,2.34119275779178e-05,0,9.06860546329114e-06,0
08/03/2005,0.000275413402575851,0,0,1.74480237050271e-05,0
09/03/2005,0,0,0,0,0
10/03/2005,0,0,-0,1.43349683308871e-05,1.87677195783079e-05
11/03/2005,0,0,0,8.82677889232963e-06,0
14/03/2005,9.51943994539049e-05,6.32280594611028e-05,0,1.96784418180304e-05,0
15/03/2005,0.000104999049910865,0,-0,-0,2.01778743272832e-05
16/03/2005,-0,0,0,0,0
17/03/2005,-0,0,6.55458842447152e-05,2.14035103204975e-05,-0
18/03/2005,-0,0,0,-0,3.43163409178867e-05
21/03/2005,0,0,0,2.08480851435252e-05,0
22/03/2005,0.000118665403894378,0,0,-0,0
23/03/2005,0,0,-0,0,0
24/03/2005,3.26852912631202e-05,0,7.32227012965937e-05,0,0
28/03/2005,-0,6.38466929658022e-05,0,0,9.73993637356796e-06
29/03/2005,6.49438913051176e-05,0,0,0,2.9069664197224e-05
30/03/2005,-0,0,0,1.27634972590502e-05,0
31/03/2005,0,0,0,0,0
01/04/2005,0,0,0,0,0
04/04/2005,0.000407771853423395,0,0,-0,0
05/04/2005,0,0,0,-0,0
06/04/2005,-0,0,3.6317154062516e-05,0,3.16417223159655e-05
07/04/2005,0,-0,0,0,0
08/04/2005,0,0,0,1.05998534262307e-05,-0
11/04/2005,-0,0.00012172767518123,0,-0,0
12/04/2005,0,0,0.000117077202411578,-0,0
13/04/2005,0,0,0,-0,0
14/04/2005,0,0,-0,0,0
15/04/2005,-0,0,0,0,6.88487773944666e-05
18/04/2005,0,0.000118102182104046,0,-0,-0
19/04/2005,0,8.99780444210719e-05,-0,-0,0
20/04/2005,0,0,0,0,-0
21/04/2005,-0,0,0,-0,0
22/04/2005,0,0,0,0,0
25/04/2005,0.000112758889258687,0,0,0,0
26/04/2005,-0,0,-0,7.72576757883412e-05,0
27/04/2005,0.000205001001618533,0,0,3.07285711720399e-05,4.9042739574893e-05
28/04/2005,0,0,0,0,5.44359992808039e-05
29/04/2005,0,0.000219796275798623,0,-0,4.21847836262291e-05
02/05/2005,4.9155737730965e-05,0.000151848801229198,1.576460789082e-05,0,0
03/05/2005,0,0,0,0,0
04/05/2005,0,0.000104473195780185,3.93312671278788e-05,2.49879899938417e-05,0
05/05/2005,0,0,0,0,6.10502133023723e-05
06/05/2005,0,5.30252487582411e-05,0,0,0
09/05/2005,5.96100076486157e-05,-0,0,0,1.49739610137732e-05
10/05/2005,0,-0,0,0,1.05363272063057e-05
11/05/2005,0,0,0,-0,-0
12/05/2005,-0,3.9445131040987e-05,0,-0,0
13/05/2005,0,0,6.00955679545374e-05,-0,0
16/05/2005,0,0,0,0,0
17/05/2005,0,0,0,-0,0
18/05/2005,0,0,3.56714899074784e-05,-0,0
19/05/2005,0,0,0,0,0
20/05/2005,0,0.000149100353136393,0,0,2.53485534305241e-05
23/05/2005,0,0,3.13464267490375e-05,0,0
24/05/2005,0,-0,-0,4.72516438501091e-05,0
25/05/2005,-0,0,0,-0,0
26/05/2005,6.60607024612877e-05,0,0.000167749839247731,0,0
27/05/2005,-0,0,0,8.94932454140777e-06,0
31/05/2005,0,0,0,0,0
01/06/2005,0,0,-0,3.94457237312994e-05,0
02/06/2005,0,0,3.73959699703474e-05,-0,0
03/06/2005,-0,0,0,-0,3.07532073597191e-05
06/06/2005,0,5.19198125464469e-05,0,0,1.62390023144098e-05
07/06/2005,0,0,0,0,-0
08/06/2005,0,0,7.93117002524081e-05,-0,0
09/06/2005,0,0,0,0,0
10/06/2005,0.00060624983791185,7.70460556962133e-05,0,0,0
13/06/2005,8.46082325793718e-05,5.32972551716041e-05,3.06859276949369e-05,-0,0
14/06/2005,0,0,0,-0,1.42192785914805e-05
15/06/2005,0.000155885674001925,0,-0,-0,0
16/06/2005,0.000112323445132694,0,0,0,0
17/06/2005,0.000100612925757413,0,0,0,0.000105288763934496
20/06/2005,0,4.7129067563468e-05,0,0,2.2372405372209e-05
21/06/2005,0,0,0,0,0
22/06/2005,0,0.00010509786730155,0,-0,-0
23/06/2005,7.91489210823178e-05,0,0,0,0
24/06/2005,-0,-0,5.04716762704546e-05,0,0
27/06/2005,0,0,0,0,0
28/06/2005,0,0,0,0,0
29/06/2005,0.000110273093888273,0.000140910746323392,-0,0,0
30/06/2005,0,0,0,0,-0
01/07/2005,5.08331805242305e-05,4.91081711312789e-05,0,0,3.07186507782946e-05
05/07/2005,0,0,6.04031899769369e-05,0,0
06/07/2005,0,-0,0,0,0
07/07/2005,-0,0,0,4.23834862840518e-05,0
08/07/2005,-0,0,0,0,1.64612025785744e-05
11/07/2005,0,0,-0,0,2.93954184470309e-05
12/07/2005,0,8.1797495479298e-05,0,0,0
13/07/2005,0,0,-0,0,0
14/07/2005,0,1.97503767927847e-05,-0,0,0
15/07/2005,0,0,0,0,0
18/07/2005,0,6.98344920311132e-05,0,0,0
19/07/2005,0,4.30890701910789e-05,0,0,0
20/07/2005,0,6.07670645011053e-05,0,0,0
21/07/2005,0,0,-0,0,0
22/07/2005,0,0.000126000953797611,0,-0,8.72236504864741e-05
25/07/2005,-0,9.55043614474043e-05,0,0,0
26/07/2005,3.9766713845805e-05,0,0,0,-0
27/07/2005,0.000166564682370166,0,0,0,0
28/07/2005,0,-0,0,0,-0
29/07/2005,-0,0,0,-0,0
01/08/2005,0,4.7328095563493e-05,0,0,-0
02/08/2005,3.87227703731535e-05,0.00011560328449449,0,-0,0.000114087703841424
03/08/2005,0,0,0,0,0
04/08/2005,0,0,0,0,0
05/08/2005,0,0,-0,0,0
08/08/2005,0,5.51092666469041e-05,0,0,-0
09/08/2005,0,0,0,1.30177388449338e-05,-0
10/08/2005,0,0,0,0,0
11/08/2005,-0,-0,0,0,4.108478389193e-05
12/08/2005,0,0,0,0,-0
15/08/2005,0,4.75843247746563e-05,0,0,5.26839881372167e-05
16/08/2005,8.9548466229702e-05,0,-0,0,0
17/08/2005,0,1.10143342437407e-05,0,0,0
18/08/2005,5.79037654477553e-05,0,0,-0,0
19/08/2005,0,0.000536036642743257,0,-0,0
22/08/2005,0,0.000109995171288215,0,0,3.51768627478447e-05
23/08/2005,4.79273521080501e-05,-0,3.42245291809255e-05,0,3.14040560631775e-05
24/08/2005,0.000125871143089764,0.000151782385552231,0,-0,0
25/08/2005,3.59492736934657e-05,0,0,2.14203959887621e-05,0
26/08/2005,0,0,6.75951422390274e-05,-0,0
29/08/2005,0,-0,0,0,0
30/08/2005,0,0,0,2.35442032325135e-05,0
31/08/2005,0,0,-0,-0,0
01/09/2005,0,0,0,0,0
02/09/2005,0,0.00012329715600313,-0,0,0
06/09/2005,0.000190830475044285,-0,0,0,0
07/09/2005,0,-0,2.7531015033678e-05,0,0
08/09/2005,6.87499827645641e-05,2.47376730568805e-05,2.95284913538797e-05,-0,-0
09/09/2005,0,0,0,-0,-0
12/09/2005,-0,0,0,0,2.12757503496837e-05
13/09/2005,-0,0,0,2.77712003497266e-05,0
14/09/2005,0,0,0,2.23007206306392e-05,0
15/09/2005,-0,0,0,-0,-0
16/09/2005,0,0,0.000101857903037473,-0,2.65422128718315e-05
19/09/2005,0.000171785118845236,8.09919086386946e-05,0,0,0
20/09/2005,6.25519174571618e-05,0,7.66593473152413e-05,0,0
21/09/2005,0,0,0,0,-0
22/09/2005,0,0,0,-0,0
23/09/2005,0,-0,0,0,0
26/09/2005,6.33375099241134e-05,-0,0,0,0
27/09/2005,-0,0,0,0,0
28/09/2005,0.000158175319439087,0,0,0,0.000101949338427214
29/09/2005,-0,-0,3.67937991492585e-05,0,0
30/09/2005,-0,0,0,0,0
03/10/2005,-0,0.000111664629863756,0,0,-0
04/10/2005,-0,7.34893843366454e-05,0,0,0
05/10/2005,-0,0,0,0,-0
06/10/2005,0,0,0,4.11748429443624e-05,-0
07/10/2005,0,0,0,1.84874236692072e-05,-0
10/10/2005,0,0,0,0,0
11/10/2005,0,0,-0,0,0
12/10/2005,0,0,0,-0,0.000477638023716852
13/10/2005,0,-0,-0,0,0
14/10/2005,0.000127697048552551,0,-0,0,0
17/10/2005,0,0,-0,-0,1.12294737246247e-05
18/10/2005,-0,0,0,0,0
19/10/2005,-0,0,0,0,0
20/10/2005,-0,0,4.56484537390991e-05,-0,0
21/10/2005,0,-0,-0,0,-0
24/10/2005,0,0,0,-0,2.79373089611003e-05
25/10/2005,0,9.97440131937676e-05,0,4.3976615812856e-05,-0
26/10/2005,0,0.000352759307540523,0,0,2.54384594934385e-05
27/10/2005,0,7.48515236767049e-05,0,0,0
28/10/2005,-0,0,0,3.20139118395478e-05,0
31/10/2005,0,0,4.94186076970918e-05,0,-0
01/11/2005,0,0,0,0,0
02/11/2005,0,0,5.13758527237654e-05,0,0
03/11/2005,0.000280970094447905,0,3.72133918455538e-05,0,5.55397823934891e-05
04/11/2005,0,6.94762038881117e-05,3.89426600353599e-05,0,0
07/11/2005,0,-0,0,-0,2.13506962410678e-05
08/11/2005,7.35381200726948e-05,0,1.65602919510396e-05,-0,0
09/11/2005,0,0,0,1.91362644310329e-05,0
10/11/2005,0,0.000109947883547484,-0,0,3.66292855413968e-05
11/11/2005,-0,7.40289861569226e-05,0,-0,0
14/11/2005,0,5.22606041394719e-05,0,0,0
15/11/2005,0,3.92213933902924e-05,0,2.30616353257506e-05,0
16/11/2005,0,0,0,0,0
17/11/2005,0,0,0,0,1.52147225480547e-05
18/11/2005,5.59125080208801e-05,0.000198804952363591,0,2.66759036378648e-05,0
21/11/2005,-0,-0,0,-0,4.15865202795573e-05
22/11/2005,-0,0,0,-0,0
23/11/2005,4.20750415527685e-05,0,5.50415076331731e-05,0,0
28/11/2005,0,0.000140680041601852,2.86048751649715e-05,0,-0
29/11/2005,-0,-0,-0,0,0
30/11/2005,0,0,0,-0,8.18619685174729e-06
01/12/2005,5.34644275576033e-05,-0,0,0,0
02/12/2005,-0,-0,0,-0,0
05/12/2005,0,8.91061482420653e-05,0,0,0
06/12/2005,-0,0,0,1.57460388120926e-05,0
07/12/2005,0,7.4868735405507e-05,0,0,-0
08/12/2005,0,0,0,0,7.61909693943774e-06
09/12/2005,0,0,-0,0,0
12/12/2005,0,-0,0,0,0
13/12/2005,0,0,3.10575477254029e-05,0,0
14/12/2005,0,-0,2.3205597397347e-05,0,-0
15/12/2005,-0,0,0,0,0
16/12/2005,0,-0,0,1.70550668856967e-05,0
19/12/2005,0,0,3.15420003726809e-05,0,5.36328342486296e-05
20/12/2005,0,-0,0,-0,1.31015408445431e-05
21/12/2005,-0,0,2.74569795816187e-05,0,0
22/12/2005,0,-0,0,0,0
23/12/2005,-0,0,0,0,1.33738669019711e-05
27/12/2005,-0,0,-0,0,1.75404094559467e-05
28/12/2005,0,4.51338473383987e-05,0,-0,1.71131433013339e-05
29/12/2005,-0,3.01801541462431e-05,0,0,0
30/12/2005,0,0.000112754373731431,0,0,0
03/01/2006,-0,0.000110080481197234,0,5.38409882816823e-05,4.37790028391555e-05
04/01/2006,0.000799337483308431,0,0,0,0
05/01/2006,0,0,7.70385275319175e-05,3.3876386162613e-05,1.21815866712194e-05
06/01/2006,0,0,0.000105899289623886,4.00958712390206e-05,0
09/01/2006,0,-0,1.92759547034028e-05,0,-0
10/01/2006,0.00024557845218533,0,0,0,7.72684550108687e-05
11/01/2006,-0,8.82164987048228e-05,0,0,0
12/01/2006,-0,8.37179236608469e-05,0,-0,0
13/01/2006,0,0,0,2.47278799180055e-05,3.26652692078046e-05
17/01/2006,0,0,0,1.95441121122231e-05,-0
18/01/2006,0,0,0,0,0
19/01/2006,-0,0,0,0,-0
20/01/2006,0,-0,-0,3.1185451066924e-05,0
23/01/2006,0,0,0,-0,0
24/01/2006,0,0,7.3359637209089e-05,7.250628806731e-05,0
25/01/2006,-0,0,0,0,-0
26/01/2006,0,0,0.000239461019710697,0,0
27/01/2006,0.000408813331535464,0.000113116280087267,7.34248092777208e-05,0,0
30/01/2006,0,-0,-0,-0,0
31/01/2006,0,0,0.000144431681461539,0,0
01/02/2006,-0,0,3.51955415471122e-05,0,0
02/02/2006,-0,-0,7.77514558986717e-05,0,-0
03/02/2006,0.000241385175322425,0,0,-0,0
06/02/2006,-0,0,4.08293046034407e-05,-0,0
07/02/2006,-0,0,0,0,0
08/02/2006,0,0,0,0,0
09/02/2006,-0,-0,6.29565787985843e-05,0,-0
10/02/2006,-0,0,5.33328503322002e-05,-0,-0
13/02/2006,0,0,0,0,-0
14/02/2006,-0,8.71740314916222e-05,0,-0,0
15/02/2006,0.000362038194636471,6.83580977312551e-05,0,-0,0
16/02/2006,0,0,0,-0,0
17/02/2006,0,0,2.3043976873336e-05,0,0
21/02/2006,-0,0,0,0,-0
22/02/2006,0.000111066051169454,6.30320418438734e-05,0,1.78480914411048e-05,0
23/02/2006,0,0,-0,-0,0
24/02/2006,4.62797938494685e-05,0,0,0,0
27/02/2006,-0,-0,0,0,0
28/02/2006,0.000226180065307365,0,0,0,0
01/03/2006,0,-0,8.37237523792723e-05,-0,-0
02/03/2006,0,-0,0,0,0
03/03/2006,0,0.000152755807959107,6.92767660163694e-05,1.96357178118744e-05,0
06/03/2006,-0,0,0,-0,2.69857884398078e-05
07/03/2006,0,0,0,-0,0
08/03/2006,0,-0,0,0,4.33458987646263e-05
09/03/2006,0,0.000164061714514234,-0,0,-0
10/03/2006,0.000206807474284229,0,7.58801177115059e-05,-0,0
13/03/2006,-0,-0,0,9.09590719222507e-06,0
14/03/2006,-0,0.000138794353889603,-0,0,1.71889786050655e-05
15/03/2006,0,0,0,-0,0
16/03/2006,5.51826543882041e-05,0,3.66055150704833e-05,-0,3.64257849797537e-05
17/03/2006,8.51341063010333e-05,0,0,0,1.64287658256795e-05
20/03/2006,-0,0,0,0,0
21/03/2006,0,0,0,0,0
22/03/2006,-0,-0,7.21351460767884e-05,0,2.01815908327432e-05
23/03/2006,-0,0.00014852357320249,3.24208484216512e-05,-0,-0
24/03/2006,-0,0,0,4.00931872402242e-05,-0
27/03/2006,0,0,0.000118130038468437,0,0
28/03/2006,0,0,0,2.80049806630897e-05,0
29/03/2006,0.000231071234226327,0,0,0,0
30/03/2006,-0,-0,-0,0,0
31/03/2006,-0,0,0,0,-0
03/04/2006,0,-0,0,0,0
04/04/2006,-0,0,0,0,-0
05/04/2006,-0,0,0,3.12269840110204e-05,0
06/04/2006,0,9.07377237655813e-05,0,2.31470654462286e-05,-0
07/04/2006,0,-0,8.63652197888802e-05,0,0
10/04/2006,0,8.63362347725121e-05,0,0,0
11/04/2006,-0,0,0,-0,-0
12/04/2006,6.71894311978871e-05,5.24369745376754e-05,3.98920533447782e-05,0,1.2325816688494e-05
13/04/2006,-0,0,0,6.16782274794284e-05,0
17/04/2006,0,0,0,0,0
18/04/2006,0,0,0.000174212304846001,0,0
19/04/2006,-0,0.000229249252546441,0,0,0
20/04/2006,0,0,6.2246119429956e-05,0,0
21/04/2006,0,0,0,0,0
24/04/2006,0,8.8410821935497e-05,0,0,0
25/04/2006,0,0.000214759290386753,0,0,0
26/04/2006,0,0,8.13288477598578e-05,-0,1.60029497118223e-05
27/04/2006,0.000123834935819821,0,-0,-0,-0
28/04/2006,0,2.76804259083082e-05,-0,0,-0
01/05/2006,0,0,0,0,0
02/05/2006,0,0.000190683989046544,0,0,-0
03/05/2006,0,0,0,1.41290540667924e-05,0
04/05/2006,0.000214033996843436,6.41971243081717e-05,0,-0,-0
05/05/2006,6.12068560134828e-05,0,0,0,-0
08/05/2006,-0,7.42393093938883e-05,0,2.96962202774853e-05,0
09/05/2006,0,0.000422616718716664,0,0,8.86096513271729e-05
10/05/2006,0,3.61443711632266e-05,0.000123326096585608,0,3.75260338070453e-05
11/05/2006,0,-0,-0,0,0
12/05/2006,-0,0,0,-0,0
15/05/2006,0,0,0,0,0
16/05/2006,0,0,0,0,0
17/05/2006,-0,0,0,2.37986683047364e-05,-0
18/05/2006,-0,-0,0.000158770215170552,0,0
19/05/2006,0,0,0,0,0
22/05/2006,0,-0,-0,-0,-0
23/05/2006,0,0.000452992140568007,6.53684532973467e-05,0,3.8766338681703e-05
24/05/2006,0,0.000403591375254829,0,0,0
25/05/2006,0,0,-0,0,-0
26/05/2006,0,0.000103635258355287,0,-0,1.76363915216016e-05
30/05/2006,0,0.000246276661730308,0.00015938543628166,0,3.71887736703792e-05
31/05/2006,0,0.000183590070574678,0,-0,0
01/06/2006,0,0,0,0,2.08639595740261e-05
02/06/2006,-0,0,0,3.4865224225959e-05,-0
05/06/2006,0,0,-0,0,-0
06/06/2006,-0,-0,-0,0,0
07/06/2006,-0,0,4.08615932353033e-05,0,-0
08/06/2006,-0,0,0,0,0
09/06/2006,0,0,0.000150233804824102,3.39273573376589e-05,0
12/06/2006,0,0,0,0,0
13/06/2006,0,0,0,-0,0
14/06/2006,-0,0,-0,-0,0
15/06/2006,-0,0,3.59799298678368e-05,-0,0
16/06/2006,-0,0.000129660866608599,0,-0,0
19/06/2006,-0,-0,4.50866150814031e-05,0,0
20/06/2006,0,0,-0,-0,-0
21/06/2006,0,9.07325324654383e-05,4.52407235796343e-05,0,9.32240172266987e-05
22/06/2006,0,0,0.000205067785842048,0,0
23/06/2006,0,0,0,0,2.32791434075684e-05
26/06/2006,-0,0.000109974436301447,4.30375989889074e-05,0,0
27/06/2006,0,0,0,0,3.65797268812702e-05
28/06/2006,0,0,5.79959499064853e-05,0,7.45935642684906e-05
29/06/2006,0,0,9.99954330719717e-05,0,0
30/06/2006,0,0,0,-0,4.1644698195373e-05
05/07/2006,0,6.005728264704e-05,3.42708704785723e-05,0,0
06/07/2006,-0,0,0,2.30590001215773e-05,0
07/07/2006,0.000124359727919388,0,-0,0,2.79023675535333e-05
10/07/2006,0,-0,0.000584849074230381,-0,0
11/07/2006,-0,-0,0,0,-0
12/07/2006,0,-0,-0,0,0
13/07/2006,-0,0.000185364999360226,0,0,0
14/07/2006,-0,0,0,0,0
17/07/2006,0,0.000224828333063642,0,2.69387603057884e-05,0
18/07/2006,0,0,-0,0,0
19/07/2006,0,0,0,6.27597239901804e-05,0
20/07/2006,0,0.000162704067547984,0,0,0
21/07/2006,0,-0,-0,0,0
24/07/2006,0,-0,0,1.36545157492182e-05,0
25/07/2006,-0,0,0,-0,0
26/07/2006,0,-0,0,0,2.68870345769553e-05
27/07/2006,-0,0,0,0,0
28/07/2006,0,6.25243788579048e-05,0,4.29014256255631e-05,-0
31/07/2006,-0,0,0,0,0
01/08/2006,0,0,4.67530949943902e-05,0,7.26296541903685e-05
02/08/2006,-0,8.85361343802816e-05,0,0,0
03/08/2006,0.000108205964438539,-0,8.57981915890682e-05,0,-0
04/08/2006,0,0,0,0,-0
07/08/2006,0,0.000151730975528064,0,-0,0
08/08/2006,0,0,0,-0,2.82930734635887e-05
09/08/2006,0.000143579548578791,0,0,4.34073992580011e-05,0
10/08/2006,0,0,0,3.40611241946581e-05,9.10109227607249e-05
11/08/2006,-0,5.97038454520064e-05,0,-0,0
14/08/2006,-0,0,0,0,0
15/08/2006,4.86021799371419e-05,0,0,-0,0
16/08/2006,6.66827875703011e-05,0,0,0,2.36364072401083e-05
17/08/2006,7.9855836640413e-05,-0,-0,-0,0
18/08/2006,3.99827604434015e-05,0,0,0,0
21/08/2006,-0,-0,0,0,0
22/08/2006,0,8.51209632932594e-05,0,1.18873463980249e-05,0
23/08/2006,-0,0,0,0,0
24/08/2006,8.36992632263239e-05,-0,-0,-0,-0
25/08/2006,0,0,0,-0,0
28/08/2006,0,0,0,0,0
29/08/2006,0,0,-0,-0,0
30/08/2006,7.60736675493522e-05,0.000178551529350684,0,0,0
31/08/2006,0,0,0,0,0
01/09/2006,-0,9.86201851173421e-05,0,0,0
05/09/2006,0,0.000134154963514028,0,-0,0
06/09/2006,-0,0,-0,0,0
07/09/2006,0,0,0,0,0
08/09/2006,0,8.31714798696068e-05,7.43992398789001e-05,-0,0
11/09/2006,0,0,-0,0,4.43995350250206e-05
12/09/2006,0,0,0,0,0
13/09/2006,-0,0,0,0,0
14/09/2006,-0,0,0,1.93973481563792e-05,2.36616040428754e-05
15/09/2006,-0,-0,0,0,0
18/09/2006,-0,7.59156803150638e-05,0,0,2.64554675998571e-05
19/09/2006,0,0.000515212457522582,-0,0,0
20/09/2006,-0,0.000152072722443647,0,0,0
21/09/2006,0,0,-0,4.35897055112096e-05,-0
22/09/2006,-0,0,-0,0,0
25/09/2006,0,-0,0,0,3.09609585767824e-05
26/09/2006,-0,0,8.62278360124964e-05,0,0
27/09/2006,0,-0,0,-0,0
28/09/2006,0,0,0,-0,-0
29/09/2006,0,0,0,0,0
02/10/2006,0,-0,0,0,0
03/10/2006,7.68781610209192e-05,0.000103824485203541,-0,-0,0
04/10/2006,-0,0.00018909592520756,-0,1.5800423925233e-05,0
05/10/2006,-0,-0,-0,1.49660416816705e-05,0
06/10/2006,0,0,-0,3.02011924119114e-05,0
09/10/2006,-0,0.000183901750315566,0,0,0
10/10/2006,0,-0,-0,0,-0
11/10/2006,7.19787023484043e-05,0,-0,1.63273428803211e-05,0
12/10/2006,0,3.84936790012524e-05,0,-0,0
13/10/2006,0,0,0,0,0
16/10/2006,0,9.06761158410881e-05,0,0,-0
17/10/2006,0,0,0,0,-0
18/10/2006,0,0,8.67924839816045e-05,0,6.21966558120335e-05
19/10/2006,0,0,4.68902872664872e-05,0,0
20/10/2006,-0,4.74703436709181e-05,0,0,5.89223604991413e-05
23/10/2006,-0,0,0,4.55611989948226e-05,2.16323584927079e-05
24/10/2006,0,0,0,0,0
25/10/2006,0,0,0,3.45426604956886e-05,-0
26/10/2006,0,0,-0,0,0
27/10/2006,0,0,-0,0,-0
30/10/2006,0,0,0,-0,0
31/10/2006,0,0,0,5.96050604177812e-05,1.86625864217743e-05
01/11/2006,-0,0,-0,-0,0
02/11/2006,0,0,0,-0,1.37701227664353e-05
03/11/2006,2.89560308869079e-05,-0,0,2.59284631223349e-05,0
06/11/2006,0,0,0,0,0
07/11/2006,1.93656405445027e-05,-0,0,1.04380803485336e-05,0
08/11/2006,0,0,6.26221884522677e-05,0,0
09/11/2006,-0,-0,0,0,0
10/11/2006,0,-0,3.77067928929169e-05,0,9.59895065990832e-06
13/11/2006,0,-0,0,-0,0
14/11/2006,-0,0,0,4.23036058457876e-05,0
15/11/2006,-0,0,-0,-0,1.43910456281782e-05
16/11/2006,0,0,-0,0,-0
17/11/2006,-0,0,2.62340532594929e-05,0,1.57843856613183e-05
20/11/2006,0,-0,5.48827109624454e-05,-0,0
21/11/2006,0,0.000121683557732982,0,0,0
22/11/2006,0,3.91876795068101e-05,2.59088380185741e-05,1.17323956018054e-05,-0
27/11/2006,-0,-0,-0,0,0
28/11/2006,0,-0,0,-0,-0
29/11/2006,0,-0,0,0,0
30/11/2006,0,0,0,5.40306030708686e-05,1.34553428162573e-05
01/12/2006,0,-0,-0,0,0
04/12/2006,0,4.88171671317612e-05,-0,-0,-0
05/12/2006,-0,0,0,-0,0
06/12/2006,0,-0,0,0,0
07/12/2006,0,0,0,0,0
08/12/2006,-0,0,-0,0,0
